"N","min(GlobalNodeId)","q1(GlobalNodeId)","med(GlobalNodeId)","q3(GlobalNodeId)","max(GlobalNodeId)","avg(GlobalNodeId)","std(GlobalNodeId)","min(PedigreeNodeId)","q1(PedigreeNodeId)","med(PedigreeNodeId)","q3(PedigreeNodeId)","max(PedigreeNodeId)","avg(PedigreeNodeId)","std(PedigreeNodeId)","min(nodal_Cauchy_Stress_1_1)","q1(nodal_Cauchy_Stress_1_1)","med(nodal_Cauchy_Stress_1_1)","q3(nodal_Cauchy_Stress_1_1)","max(nodal_Cauchy_Stress_1_1)","avg(nodal_Cauchy_Stress_1_1)","std(nodal_Cauchy_Stress_1_1)","min(nodal_Cauchy_Stress_1_2)","q1(nodal_Cauchy_Stress_1_2)","med(nodal_Cauchy_Stress_1_2)","q3(nodal_Cauchy_Stress_1_2)","max(nodal_Cauchy_Stress_1_2)","avg(nodal_Cauchy_Stress_1_2)","std(nodal_Cauchy_Stress_1_2)","min(nodal_Cauchy_Stress_1_3)","q1(nodal_Cauchy_Stress_1_3)","med(nodal_Cauchy_Stress_1_3)","q3(nodal_Cauchy_Stress_1_3)","max(nodal_Cauchy_Stress_1_3)","avg(nodal_Cauchy_Stress_1_3)","std(nodal_Cauchy_Stress_1_3)","min(nodal_Cauchy_Stress_2_1)","q1(nodal_Cauchy_Stress_2_1)","med(nodal_Cauchy_Stress_2_1)","q3(nodal_Cauchy_Stress_2_1)","max(nodal_Cauchy_Stress_2_1)","avg(nodal_Cauchy_Stress_2_1)","std(nodal_Cauchy_Stress_2_1)","min(nodal_Cauchy_Stress_2_2)","q1(nodal_Cauchy_Stress_2_2)","med(nodal_Cauchy_Stress_2_2)","q3(nodal_Cauchy_Stress_2_2)","max(nodal_Cauchy_Stress_2_2)","avg(nodal_Cauchy_Stress_2_2)","std(nodal_Cauchy_Stress_2_2)","min(nodal_Cauchy_Stress_2_3)","q1(nodal_Cauchy_Stress_2_3)","med(nodal_Cauchy_Stress_2_3)","q3(nodal_Cauchy_Stress_2_3)","max(nodal_Cauchy_Stress_2_3)","avg(nodal_Cauchy_Stress_2_3)","std(nodal_Cauchy_Stress_2_3)","min(nodal_Cauchy_Stress_3_1)","q1(nodal_Cauchy_Stress_3_1)","med(nodal_Cauchy_Stress_3_1)","q3(nodal_Cauchy_Stress_3_1)","max(nodal_Cauchy_Stress_3_1)","avg(nodal_Cauchy_Stress_3_1)","std(nodal_Cauchy_Stress_3_1)","min(nodal_Cauchy_Stress_3_2)","q1(nodal_Cauchy_Stress_3_2)","med(nodal_Cauchy_Stress_3_2)","q3(nodal_Cauchy_Stress_3_2)","max(nodal_Cauchy_Stress_3_2)","avg(nodal_Cauchy_Stress_3_2)","std(nodal_Cauchy_Stress_3_2)","min(nodal_Cauchy_Stress_3_3)","q1(nodal_Cauchy_Stress_3_3)","med(nodal_Cauchy_Stress_3_3)","q3(nodal_Cauchy_Stress_3_3)","max(nodal_Cauchy_Stress_3_3)","avg(nodal_Cauchy_Stress_3_3)","std(nodal_Cauchy_Stress_3_3)","min(solution_ (0))","q1(solution_ (0))","med(solution_ (0))","q3(solution_ (0))","max(solution_ (0))","avg(solution_ (0))","std(solution_ (0))","min(solution_ (1))","q1(solution_ (1))","med(solution_ (1))","q3(solution_ (1))","max(solution_ (1))","avg(solution_ (1))","std(solution_ (1))","min(solution_ (2))","q1(solution_ (2))","med(solution_ (2))","q3(solution_ (2))","max(solution_ (2))","avg(solution_ (2))","std(solution_ (2))","min(solution_ (Magnitude))","q1(solution_ (Magnitude))","med(solution_ (Magnitude))","q3(solution_ (Magnitude))","max(solution_ (Magnitude))","avg(solution_ (Magnitude))","std(solution_ (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-1.48008e+00,-1.48008e+00,-1.48008e+00,-1.48008e+00,-1.48008e+00,-1.48008e+00,0.00000e+00,4.75497e-03,4.75497e-03,4.75497e-03,4.75497e-03,4.75497e-03,4.75497e-03,0.00000e+00,1.81146e-03,1.81146e-03,1.81146e-03,1.81146e-03,1.81146e-03,1.81146e-03,0.00000e+00,4.75497e-03,4.75497e-03,4.75497e-03,4.75497e-03,4.75497e-03,4.75497e-03,0.00000e+00,-2.26009e-01,-2.26009e-01,-2.26009e-01,-2.26009e-01,-2.26009e-01,-2.26009e-01,0.00000e+00,-7.68435e-03,-7.68435e-03,-7.68435e-03,-7.68435e-03,-7.68435e-03,-7.68435e-03,0.00000e+00,1.81146e-03,1.81146e-03,1.81146e-03,1.81146e-03,1.81146e-03,1.81146e-03,0.00000e+00,-7.68435e-03,-7.68435e-03,-7.68435e-03,-7.68435e-03,-7.68435e-03,-7.68435e-03,0.00000e+00,-2.30926e-02,-2.30926e-02,-2.30926e-02,-2.30926e-02,-2.30926e-02,-2.30926e-02,0.00000e+00,4.80423e-05,4.80423e-05,4.80423e-05,4.80423e-05,4.80423e-05,4.80423e-05,0.00000e+00,-1.33211e-05,-1.33211e-05,-1.33211e-05,-1.33211e-05,-1.33211e-05,-1.33211e-05,0.00000e+00,-4.74116e-02,-4.74116e-02,-4.74116e-02,-4.74116e-02,-4.74116e-02,-4.74116e-02,0.00000e+00,4.74116e-02,4.74116e-02,4.74116e-02,4.74116e-02,4.74116e-02,4.74116e-02,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.50124e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-1.57471e+00,-1.57471e+00,-1.57471e+00,-1.57471e+00,-1.57471e+00,-1.57471e+00,0.00000e+00,5.37421e-03,5.37421e-03,5.37421e-03,5.37421e-03,5.37421e-03,5.37421e-03,0.00000e+00,2.21417e-03,2.21417e-03,2.21417e-03,2.21417e-03,2.21417e-03,2.21417e-03,0.00000e+00,5.37421e-03,5.37421e-03,5.37421e-03,5.37421e-03,5.37421e-03,5.37421e-03,0.00000e+00,-2.56751e-01,-2.56751e-01,-2.56751e-01,-2.56751e-01,-2.56751e-01,-2.56751e-01,0.00000e+00,-8.69411e-03,-8.69411e-03,-8.69411e-03,-8.69411e-03,-8.69411e-03,-8.69411e-03,0.00000e+00,2.21417e-03,2.21417e-03,2.21417e-03,2.21417e-03,2.21417e-03,2.21417e-03,0.00000e+00,-8.69411e-03,-8.69411e-03,-8.69411e-03,-8.69411e-03,-8.69411e-03,-8.69411e-03,0.00000e+00,-2.52198e-02,-2.52198e-02,-2.52198e-02,-2.52198e-02,-2.52198e-02,-2.52198e-02,0.00000e+00,5.26618e-05,5.26618e-05,5.26618e-05,5.26618e-05,5.26618e-05,5.26618e-05,0.00000e+00,-1.65509e-05,-1.65509e-05,-1.65509e-05,-1.65509e-05,-1.65509e-05,-1.65509e-05,0.00000e+00,-5.43371e-02,-5.43371e-02,-5.43371e-02,-5.43371e-02,-5.43371e-02,-5.43371e-02,0.00000e+00,5.43372e-02,5.43372e-02,5.43372e-02,5.43372e-02,5.43372e-02,5.43372e-02,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.60318e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-1.66931e+00,-1.66931e+00,-1.66931e+00,-1.66931e+00,-1.66931e+00,-1.66931e+00,0.00000e+00,5.98035e-03,5.98035e-03,5.98035e-03,5.98035e-03,5.98035e-03,5.98035e-03,0.00000e+00,2.66058e-03,2.66058e-03,2.66058e-03,2.66058e-03,2.66058e-03,2.66058e-03,0.00000e+00,5.98035e-03,5.98035e-03,5.98035e-03,5.98035e-03,5.98035e-03,5.98035e-03,0.00000e+00,-2.88006e-01,-2.88006e-01,-2.88006e-01,-2.88006e-01,-2.88006e-01,-2.88006e-01,0.00000e+00,-9.68162e-03,-9.68162e-03,-9.68162e-03,-9.68162e-03,-9.68162e-03,-9.68162e-03,0.00000e+00,2.66058e-03,2.66058e-03,2.66058e-03,2.66058e-03,2.66058e-03,2.66058e-03,0.00000e+00,-9.68162e-03,-9.68162e-03,-9.68162e-03,-9.68162e-03,-9.68162e-03,-9.68162e-03,0.00000e+00,-2.71131e-02,-2.71131e-02,-2.71131e-02,-2.71131e-02,-2.71131e-02,-2.71131e-02,0.00000e+00,5.70625e-05,5.70625e-05,5.70625e-05,5.70625e-05,5.70625e-05,5.70625e-05,0.00000e+00,-2.01730e-05,-2.01730e-05,-2.01730e-05,-2.01730e-05,-2.01730e-05,-2.01730e-05,0.00000e+00,-6.14808e-02,-6.14808e-02,-6.14808e-02,-6.14808e-02,-6.14808e-02,-6.14808e-02,0.00000e+00,6.14809e-02,6.14809e-02,6.14809e-02,6.14809e-02,6.14809e-02,6.14809e-02,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.71704e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-1.76179e+00,-1.76179e+00,-1.76179e+00,-1.76179e+00,-1.76179e+00,-1.76179e+00,0.00000e+00,6.56016e-03,6.56016e-03,6.56016e-03,6.56016e-03,6.56016e-03,6.56016e-03,0.00000e+00,3.13977e-03,3.13977e-03,3.13977e-03,3.13977e-03,3.13977e-03,3.13977e-03,0.00000e+00,6.56016e-03,6.56016e-03,6.56016e-03,6.56016e-03,6.56016e-03,6.56016e-03,0.00000e+00,-3.18841e-01,-3.18841e-01,-3.18841e-01,-3.18841e-01,-3.18841e-01,-3.18841e-01,0.00000e+00,-1.06247e-02,-1.06247e-02,-1.06247e-02,-1.06247e-02,-1.06247e-02,-1.06247e-02,0.00000e+00,3.13977e-03,3.13977e-03,3.13977e-03,3.13977e-03,3.13977e-03,3.13977e-03,0.00000e+00,-1.06247e-02,-1.06247e-02,-1.06247e-02,-1.06247e-02,-1.06247e-02,-1.06247e-02,0.00000e+00,-2.87738e-02,-2.87738e-02,-2.87738e-02,-2.87738e-02,-2.87738e-02,-2.87738e-02,0.00000e+00,6.11077e-05,6.11077e-05,6.11077e-05,6.11077e-05,6.11077e-05,6.11077e-05,0.00000e+00,-2.39646e-05,-2.39646e-05,-2.39646e-05,-2.39646e-05,-2.39646e-05,-2.39646e-05,0.00000e+00,-6.86377e-02,-6.86377e-02,-6.86377e-02,-6.86377e-02,-6.86377e-02,-6.86377e-02,0.00000e+00,6.86377e-02,6.86377e-02,6.86377e-02,6.86377e-02,6.86377e-02,6.86377e-02,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.84101e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-1.85258e+00,-1.85258e+00,-1.85258e+00,-1.85258e+00,-1.85258e+00,-1.85258e+00,0.00000e+00,7.11878e-03,7.11878e-03,7.11878e-03,7.11878e-03,7.11878e-03,7.11878e-03,0.00000e+00,3.65205e-03,3.65205e-03,3.65205e-03,3.65205e-03,3.65205e-03,3.65205e-03,0.00000e+00,7.11878e-03,7.11878e-03,7.11878e-03,7.11878e-03,7.11878e-03,7.11878e-03,0.00000e+00,-3.49227e-01,-3.49227e-01,-3.49227e-01,-3.49227e-01,-3.49227e-01,-3.49227e-01,0.00000e+00,-1.15307e-02,-1.15307e-02,-1.15307e-02,-1.15307e-02,-1.15307e-02,-1.15307e-02,0.00000e+00,3.65205e-03,3.65205e-03,3.65205e-03,3.65205e-03,3.65205e-03,3.65205e-03,0.00000e+00,-1.15307e-02,-1.15307e-02,-1.15307e-02,-1.15307e-02,-1.15307e-02,-1.15307e-02,0.00000e+00,-3.02642e-02,-3.02642e-02,-3.02642e-02,-3.02642e-02,-3.02642e-02,-3.02642e-02,0.00000e+00,6.47991e-05,6.47991e-05,6.47991e-05,6.47991e-05,6.47991e-05,6.47991e-05,0.00000e+00,-2.78242e-05,-2.78242e-05,-2.78242e-05,-2.78242e-05,-2.78242e-05,-2.78242e-05,0.00000e+00,-7.58050e-02,-7.58050e-02,-7.58050e-02,-7.58050e-02,-7.58050e-02,-7.58050e-02,0.00000e+00,7.58050e-02,7.58050e-02,7.58050e-02,7.58050e-02,7.58050e-02,7.58050e-02,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.97577e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-1.94200e+00,-1.94200e+00,-1.94200e+00,-1.94200e+00,-1.94200e+00,-1.94200e+00,0.00000e+00,7.66054e-03,7.66054e-03,7.66054e-03,7.66054e-03,7.66054e-03,7.66054e-03,0.00000e+00,4.19770e-03,4.19770e-03,4.19770e-03,4.19770e-03,4.19770e-03,4.19770e-03,0.00000e+00,7.66054e-03,7.66054e-03,7.66054e-03,7.66054e-03,7.66054e-03,7.66054e-03,0.00000e+00,-3.79137e-01,-3.79137e-01,-3.79137e-01,-3.79137e-01,-3.79137e-01,-3.79137e-01,0.00000e+00,-1.24058e-02,-1.24058e-02,-1.24058e-02,-1.24058e-02,-1.24058e-02,-1.24058e-02,0.00000e+00,4.19770e-03,4.19770e-03,4.19770e-03,4.19770e-03,4.19770e-03,4.19770e-03,0.00000e+00,-1.24058e-02,-1.24058e-02,-1.24058e-02,-1.24058e-02,-1.24058e-02,-1.24058e-02,0.00000e+00,-3.16351e-02,-3.16351e-02,-3.16351e-02,-3.16351e-02,-3.16351e-02,-3.16351e-02,0.00000e+00,6.81380e-05,6.81380e-05,6.81380e-05,6.81380e-05,6.81380e-05,6.81380e-05,0.00000e+00,-3.16812e-05,-3.16812e-05,-3.16812e-05,-3.16812e-05,-3.16812e-05,-3.16812e-05,0.00000e+00,-8.29818e-02,-8.29818e-02,-8.29818e-02,-8.29818e-02,-8.29818e-02,-8.29818e-02,0.00000e+00,8.29818e-02,8.29818e-02,8.29818e-02,8.29818e-02,8.29818e-02,8.29818e-02,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.12181e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.03027e+00,-2.03027e+00,-2.03027e+00,-2.03027e+00,-2.03027e+00,-2.03027e+00,0.00000e+00,8.18903e-03,8.18903e-03,8.18903e-03,8.18903e-03,8.18903e-03,8.18903e-03,0.00000e+00,4.77683e-03,4.77683e-03,4.77683e-03,4.77683e-03,4.77683e-03,4.77683e-03,0.00000e+00,8.18903e-03,8.18903e-03,8.18903e-03,8.18903e-03,8.18903e-03,8.18903e-03,0.00000e+00,-4.08544e-01,-4.08544e-01,-4.08544e-01,-4.08544e-01,-4.08544e-01,-4.08544e-01,0.00000e+00,-1.32547e-02,-1.32547e-02,-1.32547e-02,-1.32547e-02,-1.32547e-02,-1.32547e-02,0.00000e+00,4.77683e-03,4.77683e-03,4.77683e-03,4.77683e-03,4.77683e-03,4.77683e-03,0.00000e+00,-1.32547e-02,-1.32547e-02,-1.32547e-02,-1.32547e-02,-1.32547e-02,-1.32547e-02,0.00000e+00,-3.29275e-02,-3.29275e-02,-3.29275e-02,-3.29275e-02,-3.29275e-02,-3.29275e-02,0.00000e+00,7.11250e-05,7.11250e-05,7.11250e-05,7.11250e-05,7.11250e-05,7.11250e-05,0.00000e+00,-3.54883e-05,-3.54883e-05,-3.54883e-05,-3.54883e-05,-3.54883e-05,-3.54883e-05,0.00000e+00,-9.01667e-02,-9.01667e-02,-9.01667e-02,-9.01667e-02,-9.01667e-02,-9.01667e-02,0.00000e+00,9.01667e-02,9.01667e-02,9.01667e-02,9.01667e-02,9.01667e-02,9.01667e-02,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.27948e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.11753e+00,-2.11753e+00,-2.11753e+00,-2.11753e+00,-2.11753e+00,-2.11753e+00,0.00000e+00,8.70697e-03,8.70697e-03,8.70697e-03,8.70697e-03,8.70697e-03,8.70697e-03,0.00000e+00,5.38937e-03,5.38937e-03,5.38937e-03,5.38937e-03,5.38937e-03,5.38937e-03,0.00000e+00,8.70697e-03,8.70697e-03,8.70697e-03,8.70697e-03,8.70697e-03,8.70697e-03,0.00000e+00,-4.37414e-01,-4.37414e-01,-4.37414e-01,-4.37414e-01,-4.37414e-01,-4.37414e-01,0.00000e+00,-1.40810e-02,-1.40810e-02,-1.40810e-02,-1.40810e-02,-1.40810e-02,-1.40810e-02,0.00000e+00,5.38937e-03,5.38937e-03,5.38937e-03,5.38937e-03,5.38937e-03,5.38937e-03,0.00000e+00,-1.40810e-02,-1.40810e-02,-1.40810e-02,-1.40810e-02,-1.40810e-02,-1.40810e-02,0.00000e+00,-3.41723e-02,-3.41723e-02,-3.41723e-02,-3.41723e-02,-3.41723e-02,-3.41723e-02,0.00000e+00,7.37597e-05,7.37597e-05,7.37597e-05,7.37597e-05,7.37597e-05,7.37597e-05,0.00000e+00,-3.92152e-05,-3.92152e-05,-3.92152e-05,-3.92152e-05,-3.92152e-05,-3.92152e-05,0.00000e+00,-9.73577e-02,-9.73577e-02,-9.73577e-02,-9.73577e-02,-9.73577e-02,-9.73577e-02,0.00000e+00,9.73577e-02,9.73577e-02,9.73577e-02,9.73577e-02,9.73577e-02,9.73577e-02,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44899e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.20388e+00,-2.20388e+00,-2.20388e+00,-2.20388e+00,-2.20388e+00,-2.20388e+00,0.00000e+00,9.21656e-03,9.21656e-03,9.21656e-03,9.21656e-03,9.21656e-03,9.21656e-03,0.00000e+00,6.03523e-03,6.03523e-03,6.03523e-03,6.03523e-03,6.03523e-03,6.03523e-03,0.00000e+00,9.21656e-03,9.21656e-03,9.21656e-03,9.21656e-03,9.21656e-03,9.21656e-03,0.00000e+00,-4.65721e-01,-4.65721e-01,-4.65721e-01,-4.65721e-01,-4.65721e-01,-4.65721e-01,0.00000e+00,-1.48872e-02,-1.48872e-02,-1.48872e-02,-1.48872e-02,-1.48872e-02,-1.48872e-02,0.00000e+00,6.03523e-03,6.03523e-03,6.03523e-03,6.03523e-03,6.03523e-03,6.03523e-03,0.00000e+00,-1.48872e-02,-1.48872e-02,-1.48872e-02,-1.48872e-02,-1.48872e-02,-1.48872e-02,0.00000e+00,-3.53929e-02,-3.53929e-02,-3.53929e-02,-3.53929e-02,-3.53929e-02,-3.53929e-02,0.00000e+00,7.60422e-05,7.60422e-05,7.60422e-05,7.60422e-05,7.60422e-05,7.60422e-05,0.00000e+00,-4.28446e-05,-4.28446e-05,-4.28446e-05,-4.28446e-05,-4.28446e-05,-4.28446e-05,0.00000e+00,-1.04554e-01,-1.04554e-01,-1.04554e-01,-1.04554e-01,-1.04554e-01,-1.04554e-01,0.00000e+00,1.04554e-01,1.04554e-01,1.04554e-01,1.04554e-01,1.04554e-01,1.04554e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.63054e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.28942e+00,-2.28942e+00,-2.28942e+00,-2.28942e+00,-2.28942e+00,-2.28942e+00,0.00000e+00,9.71952e-03,9.71952e-03,9.71952e-03,9.71952e-03,9.71952e-03,9.71952e-03,0.00000e+00,6.71422e-03,6.71422e-03,6.71422e-03,6.71422e-03,6.71422e-03,6.71422e-03,0.00000e+00,9.71952e-03,9.71952e-03,9.71952e-03,9.71952e-03,9.71952e-03,9.71952e-03,0.00000e+00,-4.93438e-01,-4.93438e-01,-4.93438e-01,-4.93438e-01,-4.93438e-01,-4.93438e-01,0.00000e+00,-1.56752e-02,-1.56752e-02,-1.56752e-02,-1.56752e-02,-1.56752e-02,-1.56752e-02,0.00000e+00,6.71422e-03,6.71422e-03,6.71422e-03,6.71422e-03,6.71422e-03,6.71422e-03,0.00000e+00,-1.56752e-02,-1.56752e-02,-1.56752e-02,-1.56752e-02,-1.56752e-02,-1.56752e-02,0.00000e+00,-3.66069e-02,-3.66069e-02,-3.66069e-02,-3.66069e-02,-3.66069e-02,-3.66069e-02,0.00000e+00,7.79723e-05,7.79723e-05,7.79723e-05,7.79723e-05,7.79723e-05,7.79723e-05,0.00000e+00,-4.63678e-05,-4.63678e-05,-4.63678e-05,-4.63678e-05,-4.63678e-05,-4.63678e-05,0.00000e+00,-1.11754e-01,-1.11754e-01,-1.11754e-01,-1.11754e-01,-1.11754e-01,-1.11754e-01,0.00000e+00,1.11754e-01,1.11754e-01,1.11754e-01,1.11754e-01,1.11754e-01,1.11754e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.82425e-01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.37419e+00,-2.37419e+00,-2.37419e+00,-2.37419e+00,-2.37419e+00,-2.37419e+00,0.00000e+00,1.02171e-02,1.02171e-02,1.02171e-02,1.02171e-02,1.02171e-02,1.02171e-02,0.00000e+00,7.42608e-03,7.42608e-03,7.42608e-03,7.42608e-03,7.42608e-03,7.42608e-03,0.00000e+00,1.02171e-02,1.02171e-02,1.02171e-02,1.02171e-02,1.02171e-02,1.02171e-02,0.00000e+00,-5.20541e-01,-5.20541e-01,-5.20541e-01,-5.20541e-01,-5.20541e-01,-5.20541e-01,0.00000e+00,-1.64463e-02,-1.64463e-02,-1.64463e-02,-1.64463e-02,-1.64463e-02,-1.64463e-02,0.00000e+00,7.42608e-03,7.42608e-03,7.42608e-03,7.42608e-03,7.42608e-03,7.42608e-03,0.00000e+00,-1.64463e-02,-1.64463e-02,-1.64463e-02,-1.64463e-02,-1.64463e-02,-1.64463e-02,0.00000e+00,-3.78268e-02,-3.78268e-02,-3.78268e-02,-3.78268e-02,-3.78268e-02,-3.78268e-02,0.00000e+00,7.95499e-05,7.95499e-05,7.95499e-05,7.95499e-05,7.95499e-05,7.95499e-05,0.00000e+00,-4.97816e-05,-4.97816e-05,-4.97816e-05,-4.97816e-05,-4.97816e-05,-4.97816e-05,0.00000e+00,-1.18958e-01,-1.18958e-01,-1.18958e-01,-1.18958e-01,-1.18958e-01,-1.18958e-01,0.00000e+00,1.18958e-01,1.18958e-01,1.18958e-01,1.18958e-01,1.18958e-01,1.18958e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,3.03024e-01
